Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
pronájem,bytu,3,k,158,75000,"Mošnova, Praha 5 - Smíchov",1
pronájem,bytu,1,k,31,12000,"Žerotínova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,43,17000,"Grafická, Praha 5 - Smíchov, okres Praha",1
pronájem,bytu,4,1,126,42000,"Kořenského, Praha 5 - Smíchov",1
pronájem,bytu,1,k,30,11750,"V zápolí, Praha 4 - Michle",1
pronájem,bytu,2,k,42,17900,"Trenčínská, Praha 4 - Záběhlice",1
pronájem,bytu,1,k,35,20000,"Cimburkova, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,2,k,72,25000,"Šumavská, Praha 2 - Vinohrady",1
pronájem,bytu,1,k,30,18000,"Cimburkova, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,1,k,37,19800,"Hradecká, Praha 3 - Vinohrady",1
pronájem,bytu,4,k,150,52000,"Evropská, Praha 6 - Dejvice",1
pronájem,bytu,2,k,62,20000,"Pod Harfou, Praha 9 - Vysočany",1
pronájem,bytu,2,k,48,16000,"Šlikova, Praha 6 - Břevnov",1
pronájem,bytu,2,k,43,14900,"Na záhonech, Praha 4 - Michle",1
pronájem,bytu,2,k,60,19990,"Zlochova, Praha 4 - Modřany",1
pronájem,bytu,3,1,75,25000,"Vlastina, Praha 6 - Liboc",1
pronájem,bytu,2,k,43,15000,"Holečkova, Praha 5 - Košíře",1
pronájem,bytu,1,k,25,15000,"Sportovní, Praha 10 - Vršovice",1
pronájem,bytu,1,k,35,16990,"Plzeňská, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,3,k,74,33000,"Svitákova, Praha 5 - Stodůlky",1
pronájem,bytu,2,k,57,23000,"Medunova, Praha 5 - Stodůlky",1
pronájem,bytu,2,k,46,20000,"Žitná, Praha 1 - Nové Město",1
pronájem,bytu,2,1,58,20000,"Xaveriova, Praha 5 - Smíchov",1
pronájem,bytu,2,k,50,35000,"Holečkova, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,1,k,35,13500,"Dvorecká, Praha 4 - Podolí, okres Praha",1
pronájem,bytu,2,k,48,16000,"Pod Zvonařkou, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,56,18000,"Jana Želivského, Praha 3 - Žižkov",1
pronájem,bytu,2,k,40,15500,"Zelená, Praha 6",1
pronájem,bytu,1,k,58,16714,"Elišky Peškové, Praha 5 - Smíchov",1
pronájem,bytu,2,k,55,15424,"Elišky Peškové, Praha 5 - Smíchov",1
pronájem,bytu,3,1,93,25406,"Mrázovka, Praha 5 - Smíchov",1
pronájem,bytu,3,1,107,30849,"Janáčkovo nábřeží, Praha 5 - Smíchov",1
pronájem,bytu,1,1,52,12349,"Staropramenná, Praha 5 - Smíchov",1
pronájem,bytu,4,1,158,98000,"Dřevná, Praha 2 - Nové Město",1
pronájem,bytu,1,k,24,18480,"Rašínovo nábřeží, Praha 2 - Nové Město",1
pronájem,bytu,2,k,85,20000,"Zapova, Praha 5 - Smíchov",1
pronájem,bytu,2,1,53,20500,"Na Neklance, Praha 5 - Smíchov",1
pronájem,bytu,1,k,100,27000,"Tržiště, Praha 1 - Malá Strana",1
pronájem,bytu,2,k,53,28100,"Vrbenského, Praha 7 - Holešovice",1
pronájem,bytu,4,1,121,45000,"Masná, Praha 1 - Staré Město",1
pronájem,bytu,2,k,43,35000,"Žitomírská, Praha 10 - Vršovice",1
pronájem,bytu,3,k,78,32806,"Truhlářská, Praha 1 - Nové Město",1
pronájem,bytu,4,k,156,86000,"Pernerova, Praha 8 - Karlín",1
pronájem,bytu,1,k,39,19000,"Freiwaldova, Praha 4 - Kamýk",1
pronájem,bytu,4,k,214,68000,"Krakovská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,3,k,137,55000,"U starého hřbitova, Praha 1 - Josefov",1
pronájem,bytu,2,k,54,20000,"Strnadových, Praha 9 - Vysočany",1
pronájem,bytu,1,k,36,16500,"Kolbenova, Praha 9 - Hloubětín",1
pronájem,bytu,4,k,113,37000,"V třešňovce, Praha 9 - Hrdlořezy",1
pronájem,bytu,1,1,37,19990,"Ke Krči, Praha 4 - Braník",1
pronájem,bytu,1,1,28,16500,"Na dolinách, Praha 4 - Podolí",1
pronájem,bytu,3,k,84,28500,"U Nikolajky, Praha 5 - Smíchov",1
pronájem,bytu,2,k,48,17400,"Na Jezerce, Praha 4 - Nusle",1
pronájem,bytu,5,1,184,129000,"Široká, Praha 1 - Josefov",1
pronájem,bytu,2,k,57,39800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,102,47000,"Jungmannova, Praha 1 - Nové Město",1
pronájem,bytu,3,k,101,50000,"Jungmannova, Praha 1 - Nové Město",1
pronájem,bytu,1,1,27,14900,"Kobyliská, Praha 8 - Dolní Chabry",1
pronájem,bytu,4,k,142,115450,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,93,39800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,4,1,250,70000,"Řeznická, Praha 1 - Nové Město",1
pronájem,bytu,1,k,48,24000,"Lípová, Praha 2 - Nové Město",1
pronájem,bytu,3,k,84,34000,"Kozí, Praha 1 - Staré Město",1
pronájem,bytu,5,1,224,134000,"Pařížská, Praha 1 - Josefov",1
pronájem,bytu,3,1,168,92000,"Pařížská, Praha 1 - Josefov",1
pronájem,bytu,2,k,50,24000,"V lesíčku, Praha 5 - Smíchov",1
pronájem,bytu,3,k,112,69800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,4,k,123,94800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,93,64800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,3,k,156,89800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,4,k,138,40000,"Naardenská, Praha 6 - Liboc",1
pronájem,bytu,3,k,101,32000,"Lublaňská, Praha 2 - Vinohrady",1
pronájem,bytu,5,k,240,54000,"Valentinská, Praha 1 - Staré Město",1
pronájem,bytu,1,k,39,22800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,50,24200,"Lucemburská, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,54,30000,"Gorazdova, Praha 2 - Nové Město",1
pronájem,bytu,2,k,78,32000,"Záhřebská, Praha 2 - Vinohrady",1
pronájem,bytu,5,1,220,105000,"Pařížská, Praha 1 - Staré Město",1
pronájem,bytu,2,k,55,27000,"Paťanka, Praha 6 - Dejvice",1
pronájem,bytu,1,k,27,16000,"Španělská, Praha 2 - Vinohrady",1
pronájem,bytu,1,k,47,24000,"Lípová, Praha 2 - Nové Město",1
pronájem,bytu,1,k,41,13500,"Hnězdenská, Praha 8 - Troja",1
pronájem,bytu,2,k,74,39000,"Laubova, Praha 3 - Vinohrady",1
pronájem,bytu,1,1,38,17000,"Marie Cibulkové, Praha 4 - Nusle",1
pronájem,bytu,1,k,31,12000,"Velké Kunratické, Praha 4 - Kunratice",1
pronájem,bytu,2,1,106,29000,"Londýnská, Praha 2 - Vinohrady",1
pronájem,bytu,2,1,85,29500,"Domažlická, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,3,1,75,21900,"Brichtova, Praha 5 - Hlubočepy",1
pronájem,bytu,1,k,33,14000,"Bílinská, Praha 9 - Prosek",1
pronájem,bytu,4,k,71,0,"Řehořova, Praha 3 - Žižkov",1
pronájem,bytu,1,k,33,22090,"Petrská, Praha 1 - Nové Město",1
pronájem,bytu,1,k,36,20100,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,4,k,170,60000,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,44,25300,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,55,32700,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,47,27700,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,108,65800,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,67,39900,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,78,25000,"Rostovská, Praha 10 - Vršovice",1
pronájem,bytu,3,k,64,40000,"Hradešínská, Praha 10 - Vinohrady, okres Praha",1
pronájem,bytu,2,1,53,19600,"Donská, Praha 10 - Vršovice",1
pronájem,bytu,1,1,49,21500,"Písecká, Praha 3 - Vinohrady",1
pronájem,bytu,1,k,26,19500,"Příčná, Praha 1 - Nové Město",1
pronájem,bytu,2,1,62,22000,"Bubenská, Praha 7 - Holešovice",1
pronájem,bytu,2,k,50,16900,"Hugo Haase, Praha 5 - Hlubočepy",1
pronájem,bytu,2,1,54,18900,"Bělohorská, Praha 6 - Břevnov",1
pronájem,bytu,3,1,81,42000,"Vlašská, Praha 1 - Malá Strana",1
pronájem,bytu,2,k,48,17000,"Hartigova, Praha 3 - Žižkov",1
pronájem,bytu,1,k,37,20330,"Olgy Havlové, Praha 3 - Žižkov",1
pronájem,bytu,3,1,110,46000,"Sluneční náměstí, Praha 5 - Stodůlky",1
pronájem,bytu,1,k,25,13000,"Lihovarská, Praha 9 - Libeň",1
pronájem,bytu,4,k,140,27900,"Brdlíkova, Praha 5 - Motol, okres Praha",1
pronájem,bytu,3,1,89,23000,"Přátelství, Praha 10 - Uhříněves",1
pronájem,bytu,3,1,118,36000,"Šmilovského, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,40,15500,"Zálesí, Praha 4 - Krč",1
pronájem,bytu,2,k,62,25000,"Nerudova, Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,3,k,66,24000,"Nad vinohradem, Praha 4 - Braník",1
pronájem,bytu,3,k,100,32000,"Pod Harfou, Praha 9 - Vysočany",1
pronájem,bytu,1,k,37,12000,"Hornoměcholupská, Praha 10 - Horní Měcholupy",1
pronájem,bytu,4,k,112,34000,"Jeremiášova, Praha 5 - Stodůlky, okres Praha",1
pronájem,bytu,1,k,34,13500,"Hlučkova, Praha 9 - Letňany, okres Praha",1
pronájem,bytu,3,k,72,25000,"Kubelíkova, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,2,k,60,31000,"Charlese de Gaulla, Praha 6 - Bubeneč, okres Praha",1
pronájem,bytu,3,1,75,23500,"V úžlabině, Praha 10 - Strašnice",1
pronájem,bytu,2,k,56,23000,"Sanderova, Praha 7 - Holešovice",1
pronájem,bytu,2,1,60,24500,"Benediktská, Praha 1 - Staré Město",1
pronájem,bytu,2,k,56,24880,"Na Kocínce, Praha 6 - Dejvice",1
pronájem,bytu,2,k,45,17900,"Musílkova, Praha 5 - Košíře",1
pronájem,bytu,2,k,56,26000,"Zvěřinova, Praha 3 - Strašnice",1
pronájem,bytu,2,k,41,16000,"Bulharská, Praha 10 - Vršovice",1
pronájem,bytu,2,k,43,24900,"Nekázanka, Praha 1 - Nové Město",1
pronájem,bytu,4,1,108,37990,"Karla Engliše, Praha 5 - Smíchov",1
pronájem,bytu,3,1,100,32000,"Křenova, Praha 6 - Veleslavín",1
pronájem,bytu,1,k,28,14990,"Poděbradská, Praha 9 - Vysočany",1
pronájem,bytu,2,k,54,19990,"Mikanova, Praha 10 - Záběhlice",1
pronájem,bytu,1,k,24,17990,"Rašínovo nábřeží, Praha 2 - Nové Město",1
pronájem,bytu,1,k,31,14500,"Šífařská, Praha 4 - Hodkovičky",1
pronájem,bytu,1,k,43,28000,"Sluneční náměstí, Praha 5 - Stodůlky",1
pronájem,bytu,3,k,97,50000,"U Nesypky, Praha 5 - Smíchov",1
pronájem,bytu,4,1,124,38000,"Francouzská, Praha 2 - Vinohrady",1
pronájem,bytu,2,1,73,25000,"Havelská, Praha 1 - Staré Město",1
pronájem,bytu,1,1,33,14400,"Rudolfa Holeky, Praha 9 - Černý Most",1
pronájem,bytu,2,1,76,20000,Praha 8 - Libeň,1
pronájem,bytu,2,1,56,19500,Praha 9 - Malešice,1
pronájem,bytu,2,k,44,21900,Praha 8 - Karlín,1
pronájem,bytu,2,1,57,24000,Praha 3 - Vysočany,1
pronájem,bytu,3,k,109,54000,"Laubova, Praha 3 - Vinohrady, okres Praha",1
pronájem,bytu,1,k,29,14000,"Žitomírská, Praha 10 - Vršovice, okres Praha",1
pronájem,bytu,3,1,71,22500,"Suchý vršek, Praha 5 - Stodůlky",1
pronájem,bytu,3,k,85,45000,"U zdravotního ústavu, Praha 10 - Vinohrady",1
pronájem,bytu,3,k,67,27000,"Hvězdova, Praha 4 - Nusle",1
pronájem,bytu,1,k,53,10000,"Běchorská, Praha 9 - Horní Počernice",1
pronájem,bytu,2,k,50,15000,"Horní Hrdlořezská, Praha 9 - Hrdlořezy",1
pronájem,bytu,2,1,54,21000,"Družstevní ochoz, Praha 4 - Nusle",1
pronájem,bytu,2,k,50,27675,"Korunní, Praha 10 - Vinohrady",1
pronájem,bytu,2,k,37,0,"Řehořova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,43,0,"Řehořova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,64,26000,"Košická, Praha 10 - Vršovice",1
pronájem,bytu,1,1,55,35000,"Holečkova, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,2,k,41,16000,"Ohradní, Praha 4 - Michle",1
pronájem,bytu,1,k,66,20000,"Pitterova, Praha 3 - Žižkov",1
pronájem,bytu,3,k,128,62000,"Milevská, Praha 4 - Krč",1
pronájem,bytu,3,k,81,30500,"Strnadových, Praha 9 - Vysočany",1
pronájem,bytu,4,1,95,45000,"Pod Harfou, Praha 9 - Vysočany",1
pronájem,bytu,2,k,61,25000,"Zvěřinova, Praha 3 - Strašnice",1
pronájem,bytu,1,k,150,34000,"Písečná, Praha 8 - Troja",1
pronájem,bytu,2,k,44,17900,"Čimická, Praha 8 - Bohnice",1
pronájem,bytu,2,k,55,23500,"Strnadových, Praha 9 - Vysočany",1
pronájem,bytu,1,k,178,28900,"Jeseniova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,57,22900,"Moravcových, Praha 9 - Vysočany",1
pronájem,bytu,2,1,56,25900,"Kobyliská, Praha 8 - Dolní Chabry",1
pronájem,bytu,4,k,95,55000,"Menclova, Praha 8 - Libeň",1
pronájem,bytu,3,k,85,41500,"U Mlýnského kanálu, Praha 8 - Karlín",1
pronájem,bytu,1,k,37,12000,"Londýnská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,2,k,50,29000,"Horská, Praha 2 - Nové Město",1
pronájem,bytu,1,1,43,23500,"Sokolovská, Praha 8 - Libeň",1
pronájem,bytu,3,k,98,37500,"Krocínova, Praha 1 - Staré Město, okres Praha",1
pronájem,bytu,3,k,92,33000,"U dětského hřiště, Praha 5 - Jinonice, okres Praha",1
pronájem,bytu,3,k,84,32000,"Víta Nejedlého, Praha 3 - Žižkov",1
pronájem,bytu,2,1,92,39900,"Bolzanova, Praha 1 - Nové Město",1
pronájem,bytu,3,k,85,41000,"U Mlýnského kanálu, Praha 8 - Karlín",1
pronájem,bytu,5,1,203,74000,"Na Míčánce, Praha 6 - Dejvice, okres Praha",1
pronájem,bytu,2,k,72,32000,"Senovážné náměstí, Praha 1 - Nové Město",1
pronájem,bytu,2,k,60,15000,"Na Švihance, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,k,94,63322,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,110,52994,"Italská, Praha 2 - Vinohrady, okres Praha",1
pronájem,bytu,3,1,73,29000,"Myslíkova, Praha 2 - Nové Město",1
pronájem,bytu,3,k,70,27000,"Tobrucká, Praha 6 - Vokovice",1
pronájem,bytu,2,k,52,23500,"Strnadových, Praha 9 - Vysočany",1
pronájem,bytu,3,k,77,32806,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,52,25000,"Waltariho, Praha 9 - Hloubětín",1
pronájem,bytu,2,k,57,16900,"Počernická, Praha 10",1
pronájem,bytu,2,k,46,23000,"Korunní, Praha 10 - Vinohrady, okres Praha",1
pronájem,bytu,2,1,80,22000,"Litoměřická, Praha 9 - Prosek, okres Praha",1
pronájem,bytu,3,k,60,19000,"Bernolákova, Praha 4 - Krč",1
pronájem,bytu,1,1,40,14000,"U libeňského pivovaru, Praha 8 - Libeň",1
pronájem,bytu,2,k,56,39800,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1
pronájem,bytu,2,k,46,19500,"Kobyliská, Praha 8 - Dolní Chabry",1
pronájem,bytu,2,k,50,33000,"Holečkova, Praha 5 - Košíře, okres Praha",1
pronájem,bytu,1,k,53,25000,"Mlýnská, Praha 6 - Bubeneč",1
pronájem,bytu,1,1,35,13500,"Radlická, Praha 5 - Smíchov, okres Praha",1
pronájem,bytu,1,k,35,15000,"Doležalova, Praha 9 - Černý Most",1
pronájem,bytu,5,k,217,52900,"Mrštíkova, Praha 10 - Vinohrady",1
pronájem,bytu,1,k,66,0,"Holečkova, Praha 5 - Smíchov",1
pronájem,bytu,2,1,53,18500,"Drahobejlova, Praha 9 - Libeň",1
pronájem,bytu,2,1,64,18000,"Moskevská, Praha 10 - Vršovice, okres Praha",1
pronájem,bytu,2,k,44,24500,"Strakonická, Praha 5 - Smíchov",1
pronájem,bytu,4,k,76,18900,"V rohu, Praha 4 - Libuš",1
pronájem,bytu,5,k,228,135000,"Na Marně, Praha 6 - Bubeneč",1
pronájem,bytu,2,k,80,43000,"Ostrovní, Praha 1 - Nové Město",1
pronájem,bytu,1,k,50,20900,"U kříže, Praha 5 - Jinonice",1
pronájem,bytu,2,k,65,34000,"Uruguayská, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,43,23000,"Mukařovského, Praha 5 - Stodůlky",1
pronájem,bytu,2,1,62,29000,"Varšavská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,75,35000,"Kroftova, Praha 5 - Smíchov",1
pronájem,bytu,3,k,116,60000,"Soukenická, Praha 1 - Nové Město",1
pronájem,bytu,4,1,150,98000,"Dřevná, Praha 2 - Nové Město",1
pronájem,bytu,5,1,250,130000,"Dřevná, Praha 2 - Nové Město",1
pronájem,bytu,3,k,98,50470,"Italská, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,51,26000,"Hlaváčkova, Praha 5 - Košíře",1
pronájem,bytu,3,k,77,32806,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,3,k,75,26000,"Šiškova, Praha 8 - Kobylisy",1
pronájem,bytu,3,k,128,62400,"Truhlářská, Praha 1 - Nové Město",1
pronájem,bytu,1,k,24,19000,"Studentská, Praha 6 - Dejvice, okres Praha",1
pronájem,bytu,2,k,67,34000,"Hlavova, Praha 2 - Nové Město",1
pronájem,bytu,3,1,96,28900,"Kobyliská, Praha 8 - Dolní Chabry",1
pronájem,bytu,2,k,53,27000,"náměstí Olgy Scheinpflugové, Praha 5 - Hlubočepy",1
pronájem,bytu,3,k,86,40000,"Křižíkova, Praha 8 - Karlín",1
pronájem,bytu,1,1,29,15500,"Vajdova, Praha 10 - Hostivař",1
pronájem,bytu,2,k,65,25000,"Klímova, Praha 5 - Radlice",1
pronájem,bytu,2,k,39,15000,"Křížová, Praha 5 - Smíchov",1
pronájem,bytu,2,k,54,24000,"Ivana Hlinky, Praha 9 - Vysočany",1
pronájem,bytu,1,1,35,7500,Praha 9 - Klánovice,1
pronájem,bytu,4,1,130,45000,"Ječná, Praha 2 - Nové Město",1
pronájem,bytu,4,k,200,65000,"Řeznická, Praha 1 - Nové Město",1
pronájem,bytu,4,1,164,50096,"Žatecká, Praha 1 - Staré Město",1
pronájem,bytu,3,k,89,32000,"Počernická, Praha 10 - Malešice",1
pronájem,bytu,3,k,104,23000,"Trnkovo náměstí, Praha 5 - Hlubočepy, okres Praha",1
pronájem,bytu,1,k,24,17704,"Rašínovo nábřeží, Praha 2 - Nové Město",1
pronájem,bytu,1,1,33,23000,"Šporkova, Praha 1 - Malá Strana",1
pronájem,bytu,3,k,185,89000,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,3,k,63,34912,"Rašínovo nábřeží, Praha 2 - Nové Město",1
pronájem,bytu,2,k,48,16500,"Divišovská, Praha 4 - Chodov",1
pronájem,bytu,2,k,45,17990,"Strančická, Praha 10 - Strašnice",1
pronájem,bytu,2,1,60,16000,"Na Jezerce, Praha 4 - Nusle",1
pronájem,bytu,1,1,40,7500,"Slavětínská, Praha 9 - Klánovice",1
pronájem,bytu,4,1,174,72000,"Vlašská, Praha 1 - Malá Strana",1
pronájem,bytu,3,k,82,32000,"Baarové, Praha 5 - Hlubočepy",1
pronájem,bytu,3,k,163,73000,"Na Hřebenkách, Praha 5 - Smíchov",1
pronájem,bytu,6,k,204,79000,"Netolická, Praha 4 - Kunratice",1
pronájem,bytu,2,k,49,19500,"U nových domů II, Praha 4 - Krč",1
pronájem,bytu,1,1,47,18000,"Staropramenná, Praha 5 - Smíchov",1
pronájem,bytu,2,k,58,23000,"Lindleyova, Praha 6 - Dejvice",1
pronájem,bytu,2,1,65,15500,"Rostislavova, Praha 4 - Nusle",1
pronájem,bytu,1,k,27,12000,"Ronkova, Praha 8 - Libeň",1
pronájem,bytu,4,k,109,44900,"Mukařovského, Praha 5 - Stodůlky",1
pronájem,bytu,2,k,50,25900,"Mukařovského, Praha 5 - Stodůlky",1
pronájem,bytu,3,k,100,32000,"Pod Harfou, Praha 9 - Vysočany",1
pronájem,bytu,1,k,32,22090,"Petrská, Praha 1 - Nové Město",1
pronájem,bytu,2,k,50,19500,"Radlická, Praha 5 - Smíchov",1
pronájem,bytu,4,k,145,75000,"Na Děkance, Praha 2 - Nové Město",1
pronájem,bytu,1,k,33,22090,"Petrská, Praha 1 - Nové Město",1
pronájem,bytu,2,1,70,25000,"Jindřicha Plachty, Praha 5 - Smíchov",1
pronájem,bytu,4,1,200,90000,"Veleslavínova, Praha 1 - Staré Město, okres Praha",1
pronájem,bytu,3,k,73,20000,"Mládí, Praha 5 - Stodůlky",1
pronájem,bytu,1,k,31,11400,"Kunínova, Praha 4 - Chodov",1
pronájem,bytu,3,k,86,23500,"Poděbradská, Praha 9 - Vysočany",1
pronájem,bytu,3,k,85,45000,"U zdravotního ústavu, Praha 10 - Vinohrady",1
pronájem,bytu,6,k,250,130000,"náměstí Míru, Praha 2 - Vinohrady",1
pronájem,bytu,3,k,88,28000,"Lotyšská, Praha 6 - Bubeneč",1
pronájem,bytu,4,k,75,27000,"Janského, Praha 5 - Stodůlky",1
pronájem,bytu,3,k,74,29900,"Révová, Praha 10 - Strašnice",1
pronájem,bytu,2,k,43,14999,"Žateckých, Praha 4 - Nusle, okres Praha",1
pronájem,bytu,2,k,49,16500,"Černokostelecká, Praha 10 - Strašnice",1
pronájem,bytu,2,k,49,20000,"Mařákova, Praha 6 - Dejvice",1
pronájem,bytu,2,k,49,20000,"Nuselská, Praha 4 - Michle",1
pronájem,bytu,2,k,72,28000,"Křižíkova, Praha 8 - Karlín",1
pronájem,bytu,2,k,54,20000,"Fojtova, Praha 10 - Hostivař",1
pronájem,bytu,3,1,83,30000,"Zárubova, Praha 4 - Kamýk",1
pronájem,bytu,1,k,26,17722,"Rašínovo nábřeží, Praha 2 - Nové Město",1
pronájem,bytu,3,k,137,55517,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,1,k,36,13000,"Kolbenova, Praha 9 - Vysočany, okres Praha",1
pronájem,bytu,3,1,84,23000,"Bellušova, Praha 5 - Stodůlky, okres Praha",1
pronájem,bytu,1,k,40,19900,"Štěpánská, Praha 1 - Nové Město",1
pronájem,bytu,4,k,182,130000,"Na hrobci, Praha 2 - Nové Město, okres Praha",1
pronájem,bytu,1,1,38,33000,"Holečkova, Praha 5 - Košíře",1
pronájem,bytu,1,k,76,22000,"Olšanská, Praha 3 - Žižkov, okres Praha",1
pronájem,bytu,3,k,121,44000,"Komornická, Praha 6 - Dejvice, okres Praha",1
pronájem,bytu,3,k,111,90000,"Milevská, Praha 4 - Krč, okres Praha",1
pronájem,bytu,5,1,192,75000,"Pod kaštany, Praha 6 - Bubeneč, okres Praha",1
pronájem,bytu,1,k,35,15500,"Pod soutratím, Praha 10 - Vršovice",1
pronájem,bytu,3,k,93,39900,"V přístavu, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,3,k,93,39900,"V přístavu, Praha 7 - Holešovice, okres Praha",1
pronájem,bytu,2,k,60,27000,"Jankovcova, Praha 7 - Holešovice",1
pronájem,bytu,3,k,79,39000,"Praha 1 - Malá Strana, okres Praha",1
pronájem,bytu,2,1,50,17500,"Oválová, Praha 6 - Vokovice",1
pronájem,bytu,3,1,101,25900,"Lidická, Praha 5 - Smíchov, okres Praha",1
pronájem,bytu,4,k,188,65000,"Senovážné náměstí, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,4,1,160,48000,"Gabčíkova, Praha 8 - Libeň",1
pronájem,bytu,3,k,88,39500,"Laudonova, Praha 10 - Štěrboholy",1
pronájem,bytu,5,1,217,0,"Masarykovo nábřeží, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,52,23000,"Vratislavova, Praha 2 - Vyšehrad, okres Praha",1
pronájem,bytu,3,k,75,36000,"Maiselova, Praha 1 - Josefov, okres Praha",1
pronájem,bytu,4,k,105,30000,"Divišovská, Praha 4 - Chodov, okres Praha",1
pronájem,bytu,1,k,38,20000,"Kačírkova, Praha 5 - Jinonice, okres Praha",1
pronájem,bytu,2,k,85,38000,"Haštalská, Praha 1 - Staré Město, okres Praha",1
pronájem,bytu,2,k,60,20000,"Ferrariho, Praha 5 - Stodůlky",1
pronájem,bytu,3,k,68,32806,"Truhlářská, Praha 1 - Nové Město, okres Praha",1
pronájem,bytu,2,k,54,25000,"Řeporyjská, Praha 5 - Jinonice",1
pronájem,bytu,2,k,40,8000,"Na spáleništi, Praha 9 - Běchovice",1
pronájem,bytu,2,k,54,18500,"Vodňanská, Praha 9 - Kyje",1
pronájem,bytu,1,k,17,16900,"Podbělohorská, Praha 5 - Smíchov",1
pronájem,bytu,3,k,103,33000,"Holandská, Praha 10 - Vršovice",1
pronájem,bytu,1,k,17,13004,"Na Větrníku, Praha 6 - Břevnov",1
pronájem,bytu,2,k,41,13700,"U studánky, Praha 7 - Holešovice",1
pronájem,bytu,2,1,78,33500,"Mánesova, Praha 2 - Vinohrady",1
pronájem,bytu,2,k,110,16500,"Blahoslavova, Praha 3 - Žižkov",1
pronájem,bytu,3,1,78,12200,"Roháčova, Praha 3 - Žižkov",1
pronájem,bytu,3,k,89,13300,"Roháčova, Praha 3 - Žižkov",1
pronájem,bytu,3,k,89,13500,"Roháčova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,76,11400,"Blahoslavova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,77,11600,"Blahoslavova, Praha 3 - Žižkov",1
pronájem,bytu,3,k,79,11800,"Blahoslavova, Praha 3 - Žižkov",1
pronájem,bytu,2,k,78,11800,"Blahoslavova, Praha 3 - Žižkov",1
pronájem,bytu,1,k,31,18000,"Svatošových, Praha 9 - Vysočany",1
pronájem,bytu,2,k,38,15990,"Choceradská, Praha 4 - Záběhlice",1
pronájem,bytu,2,k,40,19000,"Jugoslávských partyzánů, Praha 6 - Dejvice",1
